"","lowgel.baseline-Placebo.baseline","Placebo.baseline-Placebo.postgel"
"17957",0,-1
"17958",0,0
"17960",0,0
"17961",0,0
"17962",0,0
"17963",0,0
"17966",0,0
"17968",0,0
"17972",0,0
"17973",0,0
"17979",0,0
"17980",0,0
"17981",0,0
"17983",0,0
"17984",0,0
"17985",0,0
"17986",0,1
"17988",0,0
"17990",0,0
"17991",0,0
"17993",0,0
"17996",0,0
"17998",0,0
"17999",0,0
"18001",0,0
"18006",0,0
"18008",0,0
"18010",0,-1
"18012",0,0
"18013",0,0
"18014",0,0
"18019",0,0
"18020",-1,0
"18021",0,0
"18023",0,0
"18024",0,-1
"18029",0,0
"18030",0,0
"18031",0,0
"18032",0,0
"18035",0,0
"18036",0,1
"18037",0,0
"18038",0,-1
"18041",0,0
"18042",0,0
"18043",0,0
"18045",0,-1
"18046",0,0
"18048",0,0
"18049",0,0
"18050",0,0
"18051",0,0
"18053",0,0
"18054",0,0
"18055",0,0
"18056",0,0
"18057",0,0
"18058",0,0
"18059",0,0
"18061",0,0
"18063",0,0
"18064",0,0
"18065",0,0
"18066",0,0
"18067",0,0
"18069",0,0
"18070",0,1
"18072",0,0
"18075",0,0
"18076",0,0
"18077",0,0
"18078",0,0
"18079",0,0
"18080",0,0
"18081",0,0
"18085",0,0
"18086",0,0
"18087",0,0
"18091",0,0
"18093",0,1
"18095",0,1
"18096",0,0
"18097",0,0
"18101",0,0
"18102",0,0
"18103",0,0
"18104",0,0
"18105",0,0
"18107",0,0
"18108",0,0
"18109",0,-1
"18115",0,0
"18117",0,0
"18118",0,0
"18119",0,0
"18122",0,0
"18123",0,0
"18124",0,1
"18125",0,0
"18127",0,0
"18129",0,0
"18130",0,0
"18131",0,0
"18134",0,0
"18136",0,0
"18137",0,0
"18139",0,0
"18141",0,0
"18142",0,0
"18143",0,1
"18145",0,0
"18146",0,0
"18147",0,0
"18148",0,0
"18151",0,0
"18153",0,0
"18154",0,0
"18155",0,1
"18157",0,0
"18158",0,0
"18160",0,0
"18161",0,0
"18163",0,0
"18165",0,-1
"18168",0,0
"18169",0,0
"18170",0,1
"18172",0,0
"18173",0,0
"18174",0,-1
"18176",0,0
"18177",0,0
"18179",0,-1
"18180",0,1
"18181",0,0
"18184",0,-1
"18190",0,0
"18194",0,0
"18195",0,0
"18198",0,0
"18201",0,0
"18202",0,0
"18203",0,0
"18205",0,0
"18206",0,0
"18213",0,-1
"18214",0,0
"18215",0,0
"18216",0,-1
"18219",0,0
"18222",0,0
"18223",0,0
"18224",0,0
"18225",0,0
"18231",0,0
"18232",0,0
"18233",0,0
"18235",0,0
"18236",0,0
"18237",0,0
"18239",0,0
"18240",0,0
"18241",0,1
"18243",0,0
"18244",0,0
"18246",0,0
"18248",0,0
"18251",0,0
"18254",0,0
"18257",0,0
"18259",0,0
"18262",0,-1
"18263",0,0
"18264",0,0
"18265",0,0
"18266",0,0
"18268",0,0
"18272",0,0
"18275",0,0
"18276",0,0
"18277",0,0
"18278",0,0
"18279",0,0
"18281",0,0
"18283",0,1
"18285",0,0
"18286",0,0
"18287",0,0
"18288",0,0
"18291",0,0
"18293",0,0
"18295",0,0
"18297",0,0
"18298",0,0
"18299",0,0
"18300",0,1
"18302",0,0
"18303",0,0
"18304",0,0
"18306",-1,1
"18312",0,0
"18313",0,1
"18314",0,0
"18315",0,0
"18316",0,0
"18319",0,0
"18323",0,-1
"18325",0,0
"18326",0,0
"18328",0,0
"18329",0,0
"18330",0,0
"18333",0,0
"18334",0,0
"18335",0,0
"18337",0,0
"18338",0,1
"18339",0,0
"18340",0,0
"18341",0,0
"18342",0,0
"18344",0,0
"18345",-1,0
"18349",0,0
"18352",0,0
"18357",0,0
"18358",0,0
"18362",0,0
"18363",0,0
"18366",0,0
"18372",0,0
"18373",0,0
"18374",0,0
"18375",0,0
"18376",0,0
"18377",0,0
"18384",0,0
"18387",0,0
"18390",0,0
"18391",0,0
"18392",0,0
"18394",0,0
"18395",0,0
"18396",0,0
"18398",0,0
"18406",0,0
"18408",0,0
"18409",0,0
"18410",0,0
"18411",0,0
"18412",0,0
"18414",0,0
"18416",0,-1
"18417",0,0
"18418",0,-1
"18419",0,-1
"18420",0,0
"18421",0,0
"18422",0,0
"18423",0,0
"18424",0,0
"18425",0,0
"18426",0,0
"18427",0,0
"18428",0,0
"18429",0,0
"18431",0,0
"18432",0,0
"18435",0,0
"18436",0,0
"18437",0,0
"18438",0,0
"18439",0,0
"18441",0,0
"18442",0,0
"18443",0,-1
"18446",0,0
"18447",0,0
"18448",0,0
"18449",0,0
"18450",0,0
"18451",0,0
"18452",0,0
"18460",0,0
"18461",0,0
"18463",0,0
"18464",0,1
"18467",-1,1
"18468",0,0
"18470",-1,0
"18471",0,0
"18472",0,-1
"18475",0,0
"18476",0,0
"18477",0,0
"18482",0,0
"18483",0,0
"18485",0,-1
"18486",0,0
"18488",0,0
"18490",0,0
"18491",0,0
"18492",0,0
"18494",0,0
"18496",0,0
"18499",0,0
"18504",0,0
"18505",0,0
"18507",0,0
"18509",0,0
"18510",0,0
"18511",0,0
"18512",0,0
"18513",0,0
"18519",0,1
"18520",0,0
"18521",0,0
"18522",0,-1
"18524",0,0
"18525",0,0
"18526",0,-1
"18529",0,0
"18530",0,0
"18531",0,0
"18532",0,0
"18533",0,0
"18535",0,0
"18536",0,0
"18539",0,0
"18540",0,0
"18542",-1,0
"18543",0,0
"18544",0,0
"18545",0,0
"18546",0,0
"18548",0,0
"18549",0,0
"18550",0,0
"18551",0,0
"18552",0,0
"18554",0,0
"18555",0,-1
"18556",0,0
"18557",0,0
"18558",0,0
"18559",0,-1
"18560",0,0
"18561",0,0
"18563",0,0
"18564",0,0
"18565",0,0
"18566",0,0
"18567",0,0
"18570",0,0
"18571",0,0
"18573",0,0
"18574",0,0
"18575",0,0
"18576",0,1
"18578",0,0
"18579",0,0
"18580",0,0
"18581",0,0
"18583",0,0
"18585",0,-1
"18586",0,0
"18587",0,0
"18588",0,0
"18589",0,0
"18590",0,0
"18591",0,0
"18594",0,0
"18595",0,0
"18596",0,0
"18597",0,-1
"18599",0,0
"18600",0,0
"18601",0,0
"18602",0,0
"18603",0,0
"18605",0,0
"18609",0,0
"18610",0,-1
"18611",0,0
"18612",0,0
"18614",0,0
"18615",0,0
"18616",0,0
"18617",0,0
"18618",0,0
"18619",0,0
"18620",0,0
"18621",0,0
"18622",0,1
"18623",0,0
"18624",0,0
"18625",0,0
"18626",0,0
"18627",0,0
"18629",0,0
"18630",0,0
"18632",0,0
"18635",0,0
"18636",0,0
"18637",0,0
"18638",0,-1
"18640",0,0
"18641",0,1
"18642",0,1
"18643",0,0
"18644",0,0
"18645",0,0
"18646",0,0
"18647",0,-1
"18649",0,0
"18650",0,0
"18651",0,0
"18654",0,0
"18655",0,0
"18656",0,-1
"18657",0,0
"18658",0,0
"18659",0,0
"18661",0,0
"18662",0,0
"18664",0,0
"18665",0,0
"18666",0,0
"18667",0,0
"18670",0,0
"18671",0,0
"18674",0,0
"18675",0,0
"18676",0,0
"18677",0,0
"18678",0,-1
"18679",0,0
"18680",0,0
"18683",0,0
"18684",0,0
"18685",0,0
"18686",0,0
"18687",0,0
"18689",0,0
"18690",0,0
"18691",0,0
"18692",0,0
"18693",0,0
"18694",0,-1
"18695",0,0
"18696",0,0
"18697",0,0
"18698",0,0
"18699",0,0
"18700",0,0
"18702",0,0
"18703",0,0
"18705",0,0
"18706",-1,0
"18707",0,0
"18710",0,0
"18711",0,0
"18712",0,-1
"18713",0,0
"18714",0,0
"18715",0,0
"18720",0,0
"18724",0,0
"18726",0,0
"18728",0,0
"18730",0,1
"18732",0,0
"18733",0,0
"18735",0,0
"18736",0,0
"18737",0,0
"18738",0,0
"18739",0,0
"18740",0,0
"18741",0,0
"18742",0,0
"18743",0,0
"18744",0,-1
"18745",0,0
"18746",0,-1
"18747",0,0
"18749",0,0
"18750",0,0
"18751",0,0
"18752",0,0
"18753",0,0
"18754",0,0
"18755",0,0
"18757",0,-1
"18758",0,0
"18760",0,0
"18761",0,0
"18767",0,0
"18770",0,-1
"18771",0,0
"18772",0,-1
"18773",0,-1
"18774",0,-1
"18776",0,-1
"18777",0,0
"18779",0,0
"18780",0,0
"18781",0,0
"18784",0,0
"18787",0,0
"18788",0,0
"18789",0,0
"18790",0,0
"18791",0,0
"18792",0,0
"18793",0,0
"18794",0,0
"18798",0,0
"18799",0,0
"18800",0,0
"18802",0,0
"18803",0,0
"18805",0,0
"18808",0,0
"18814",0,0
"18816",0,0
"18818",0,0
"18822",0,0
"18828",0,0
"18829",0,0
"18830",0,0
"18831",0,0
"18843",0,0
"18844",0,0
"18845",0,0
"18846",0,0
"18850",0,0
"18851",0,0
"18853",0,1
"18868",0,0
"18870",0,0
"18871",0,0
"18872",0,0
"18873",0,0
"18875",0,-1
"18877",0,0
"18878",0,0
"18885",0,0
"18886",0,0
"18892",0,0
"18895",0,0
"18940",0,0
"18942",0,0
"18943",0,0
"18946",0,0
"18949",0,0
"18950",0,0
"18954",0,0
"18955",0,0
"18957",0,0
"18958",0,0
"18959",0,0
"18960",0,-1
"18961",0,0
"18963",0,0
"18964",0,0
"18965",0,0
"18966",0,0
"18967",0,0
"18968",0,0
"18969",0,0
"18971",-1,1
"18972",0,0
"18975",0,0
"18976",0,0
"18977",0,0
"18978",0,0
"18979",0,0
"18980",0,0
"18982",0,0
"18983",0,0
"18984",0,-1
"18987",0,0
"18988",0,0
"18989",0,0
"18990",0,0
"18991",0,0
"18992",0,0
"18993",0,0
"18997",0,0
"18999",0,0
"19000",0,-1
"19001",0,-1
"19003",0,0
"19006",0,0
"19008",0,0
"19010",0,-1
"19011",0,0
"19012",0,0
"19016",0,0
"19018",0,0
"19024",0,-1
"19028",0,0
"19030",0,0
"19031",0,0
"19032",0,0
"19033",0,0
"19036",0,0
"19037",0,0
"19038",0,-1
"19041",0,0
"19042",0,0
"19044",0,0
"19045",0,0
"19046",-1,1
"19047",0,-1
"19049",-1,0
"19051",0,0
"19052",0,0
"19054",0,0
"19055",0,0
"19056",0,-1
"19057",0,0
"19060",0,0
"19061",0,0
"19064",0,0
"19065",0,0
"19067",0,0
"19069",0,0
"19070",0,1
"19072",0,0
"19073",0,-1
"19074",0,0
"19077",0,0
"19078",0,0
"19079",0,0
"19082",0,0
"19083",0,0
"19084",0,0
"19087",0,0
"19092",0,0
"19094",0,0
"19095",0,0
"19097",0,0
"19098",0,0
"19099",0,0
"19100",0,0
"19103",-1,-1
"19106",0,1
"19107",0,0
"19117",0,0
"19120",0,0
"19124",1,0
"19127",-1,1
"19130",0,0
"19131",0,0
"19132",0,0
"19137",0,0
"19138",0,0
"19139",0,1
"19145",-1,0
"19146",0,0
"19147",0,0
"19148",0,0
"19150",0,0
"19151",0,0
"19152",0,0
"19153",0,0
"19154",0,0
"19156",0,0
"19158",0,0
"19164",0,0
"19166",0,0
"19177",0,0
"19178",0,0
"19181",0,-1
"19185",0,1
"19186",0,0
"19188",0,0
"19194",0,0
"19195",0,-1
"19196",0,0
"19197",0,0
"19200",0,0
"19201",0,-1
"19204",0,0
"19210",0,0
"19211",0,0
"19214",0,0
"19215",0,0
"19216",0,1
"19218",0,-1
"19219",0,1
"19220",0,0
"19221",0,-1
"19223",0,0
"19225",0,0
"19227",0,0
"19228",0,0
"19230",0,0
"19231",0,-1
"19232",0,-1
"19233",0,0
"19234",-1,1
"19236",0,1
"19237",0,0
"19239",0,0
"19242",0,0
"19243",0,0
"19246",0,0
"19247",0,0
"19249",0,0
"19252",0,-1
"19254",0,0
"19258",0,0
"19261",0,-1
"19262",0,0
"19265",0,0
"19268",-1,0
"19269",0,0
"19270",0,0
"19272",0,0
"19282",0,0
"19283",0,0
"19284",0,-1
"19286",0,0
"19287",0,0
"19290",0,0
"19291",0,0
"19295",0,0
"19303",0,-1
"19304",0,0
"19305",0,0
"19306",0,0
"19307",0,0
"19312",0,-1
"19313",0,0
"19314",0,0
"19315",0,0
"19317",0,0
"19318",0,0
"19319",0,-1
"19322",0,0
"19333",0,-1
"19342",0,0
"19343",0,0
"19346",0,0
"19350",-1,1
"19351",0,1
"19363",0,0
"19371",0,0
"19405",0,0
"19409",0,0
"19414",0,0
"19416",0,0
"19417",0,0
"19420",0,0
"19421",0,0
"19422",0,0
"19429",0,-1
"19433",0,0
"19434",0,0
"19435",0,0
"19436",0,0
"19437",0,0
"19440",0,0
"19441",0,0
"19443",0,0
"19445",0,-1
"19446",0,-1
"19447",0,0
"19449",0,0
"19450",0,0
"19453",0,0
"19455",0,0
"19456",0,0
"19459",0,0
"19460",0,0
"19461",0,0
"19462",0,0
"19463",0,0
"19464",0,-1
"19465",0,0
"19467",0,0
"19469",0,0
"19470",0,0
"19471",0,0
"19472",0,-1
"19475",0,0
"19476",0,0
"19480",0,0
"19481",1,-1
"19483",0,0
"19484",0,0
"19486",0,0
"19488",0,-1
"19490",0,1
"19491",0,0
"19492",0,0
"19494",0,0
"19498",0,0
"19500",0,0
"19501",0,-1
"19505",0,-1
"19506",0,-1
"19507",0,-1
"19510",0,0
"19511",0,0
"19516",0,0
"19518",0,0
"19519",0,0
"19521",0,0
"19522",0,0
"19523",-1,0
"19525",0,0
"19526",0,0
"19528",0,0
"19531",0,0
"19532",0,0
"19533",0,0
"19535",0,0
"19536",0,0
"19537",0,0
"19538",0,0
"19539",0,0
"19540",0,0
"19543",0,0
"19544",0,1
"19545",0,1
"19546",0,0
"19548",0,0
"19549",0,0
"19550",0,0
"19554",0,0
"19558",0,0
"19560",0,0
"19561",0,0
"19563",0,0
"19564",0,0
"19565",0,0
"19566",0,0
"19567",0,0
"19570",0,0
"19571",0,0
"19572",0,0
"19574",0,-1
"19576",0,0
"19580",0,0
"19581",0,0
"19582",0,0
"19585",0,-1
"19587",0,-1
"19588",0,0
"19589",0,0
"19593",0,0
"19594",0,0
"19609",0,-1
"19610",0,0
"19616",0,0
"19619",0,0
"19621",0,0
"19622",0,1
"19625",0,0
"19635",0,1
"19636",0,0
"19638",0,1
"19639",0,1
"19640",0,0
"19642",0,0
"19644",0,0
"19645",0,0
"19647",0,0
"19648",0,0
"19649",0,0
"19650",0,0
"19651",0,0
"19652",0,0
"19655",0,0
"19656",0,0
"19657",0,0
"19660",0,0
"19661",0,0
"19662",0,0
"19672",0,0
"19673",0,0
"19674",0,0
"19676",0,-1
"19681",0,0
"19683",0,0
"19684",0,0
"19685",0,0
"19695",0,0
"19696",0,0
"19697",0,0
"19698",0,0
"19699",0,0
"19701",0,-1
"19703",1,0
"19704",0,0
"19705",0,0
"19706",0,0
"19712",0,0
"19713",0,0
"19714",0,0
"19715",0,0
"19717",0,0
"19718",0,0
"19720",0,0
"19721",0,0
"19722",0,0
"19724",0,0
"19726",0,0
"19727",0,0
"19728",0,0
"19732",0,0
"19733",0,0
"19734",0,0
"19740",0,0
"19741",0,0
"19742",0,0
"19743",0,-1
"19754",0,-1
"19755",0,0
"19757",0,0
"19758",0,0
"19759",0,0
"19760",0,0
"19761",-1,0
"19762",0,0
"19763",0,0
"19765",0,-1
"19766",0,0
"19767",0,0
"19768",0,0
"19769",0,0
"19770",0,0
"19772",0,1
"19773",0,0
"19779",0,-1
"19780",0,0
"19781",0,1
"19783",0,0
"19784",0,0
"19786",0,0
"19791",0,0
"19792",0,0
"19793",0,0
"19794",0,0
"19795",0,0
"19801",0,0
"19804",0,0
"19805",0,0
"19809",0,0
"19811",0,0
"19812",0,0
"19813",-1,-1
"19814",0,0
"19816",0,0
"19817",0,0
"19818",0,0
"19821",0,0
"19822",0,-1
"19823",0,0
"19824",0,-1
"19825",0,0
"19826",0,0
"19827",0,0
"19828",0,1
"19829",0,0
"19830",0,-1
"19831",0,-1
"19832",0,-1
"19833",0,0
"19834",0,0
"19836",0,0
"19840",0,-1
"19841",0,0
"19844",0,-1
"19845",0,0
"19846",0,0
"19847",0,0
"19848",0,0
"19851",0,0
"19856",0,0
"19857",0,0
"19858",0,0
"19859",0,0
"19860",0,0
"19861",0,0
"19862",0,0
"19863",0,0
"19864",0,0
"19865",0,0
"19866",0,0
"19867",0,0
"19869",-1,0
"19870",0,0
"19873",-1,-1
"19876",0,0
"19877",-1,-1
"19878",-1,0
"19880",0,-1
"19881",0,0
"19885",0,0
"19886",0,0
"19887",0,0
"19890",0,0
"19892",0,0
"19893",0,1
"19894",0,1
"19895",0,1
"19897",0,0
"19898",0,0
"19907",0,0
"19908",0,0
"19909",0,0
"19913",0,0
"19914",0,0
"19918",0,-1
"19921",0,0
"19923",0,0
"19933",0,0
"19952",0,0
"19953",0,0
"19954",0,0
"19955",0,-1
"19957",0,0
"19958",0,0
"19959",0,0
"19960",0,0
"19962",0,0
"19964",0,1
"19965",0,0
"19966",0,0
"19968",0,-1
"19969",0,0
"19970",0,0
"19971",0,0
"19975",0,0
"19976",0,0
"19979",0,0
"19980",0,0
"19981",0,0
"19982",0,0
"19983",0,0
"19985",0,0
"19986",0,0
"19987",0,0
"19992",0,0
"19994",0,-1
"19997",0,1
"20002",0,0
"20004",0,0
"20005",0,0
"20006",0,0
"20009",0,0
"20010",0,0
"20011",0,0
"20012",0,-1
"20013",0,-1
"20014",0,0
"20017",0,0
"20026",0,0
"20029",0,-1
"20030",0,-1
"20031",0,0
"20032",0,0
"20033",0,0
"20034",0,0
"20035",0,0
"20036",0,0
"20041",0,0
"20042",0,0
"20043",0,0
"20044",0,0
"20045",0,-1
"20048",0,0
"20049",0,0
"20050",0,0
"20051",0,0
"20054",0,1
"20055",0,0
"20056",0,1
"20057",0,1
"20058",-1,1
"20059",0,0
"20060",0,0
"20061",0,0
"20062",0,0
"20063",0,0
"20064",0,0
"20065",0,0
"20067",0,0
"20068",0,1
"20069",0,0
"20070",0,0
"20073",0,0
"20074",0,0
"20075",0,0
"20076",0,0
"20078",-1,0
"20079",0,0
"20080",0,-1
"20081",0,0
"20083",0,0
"20084",0,0
"20085",0,0
"20086",0,0
"20087",0,0
"20088",0,-1
"20089",0,0
"20090",0,0
"20097",0,0
"20099",0,0
"20100",0,0
"20102",0,0
"20103",0,0
"20104",0,0
"20105",0,0
"20106",0,0
"20107",0,0
"20108",0,0
"20109",0,1
"20110",0,0
"20111",-1,1
"20113",0,0
"20115",0,0
"20116",0,0
"20117",0,0
"20123",0,0
"20125",0,0
"20126",0,0
"20127",0,0
"20128",-1,0
"20132",0,0
"20133",0,0
"20134",-1,-1
"20136",0,0
"20138",0,0
"20139",0,0
"20140",0,0
"20141",0,0
"20142",0,0
"20143",0,0
"20145",0,0
"20147",0,0
"20148",0,0
"20149",0,1
"20150",0,0
"20152",0,0
"20153",0,0
"20154",0,0
"20155",0,0
"20160",0,0
"20162",0,0
"20163",0,0
"20164",0,0
"20166",0,0
"20167",0,0
"20168",0,0
"20170",0,0
"20171",0,0
"20174",0,0
"20175",0,0
"20176",0,0
"20177",0,0
"20178",0,0
"20181",0,0
"20182",0,0
"20183",0,0
"20185",0,0
"20187",0,0
"20189",0,0
"20190",0,0
"20191",0,0
"20194",0,0
"20195",0,-1
"20196",0,0
"20198",0,0
"20199",0,0
"20203",0,0
"20204",0,0
"20206",0,0
"20208",0,-1
"20214",0,0
"20217",0,0
"20220",0,0
"20224",0,0
"20226",0,0
"20228",0,0
"20233",0,-1
"20235",0,0
"20237",0,0
"20238",0,0
"20239",0,0
"20240",0,0
"20243",0,0
"20244",0,0
"20245",0,0
"20246",0,0
"20247",0,0
"20249",0,0
"20250",0,0
"20251",0,0
"20252",0,0
"20253",0,0
"20255",0,0
"20256",0,0
"20257",0,0
"20258",0,0
"20259",0,0
"20261",0,0
"20262",0,0
"20263",0,-1
"20265",0,0
"20266",0,0
"20267",0,0
"20268",0,0
"20269",0,0
"20270",0,0
"20272",0,0
"20273",0,0
"20274",0,0
"20276",0,0
"20277",0,0
"20279",0,-1
"20282",0,0
"20285",0,0
"20286",0,0
"20289",0,0
"20292",0,0
"20294",0,0
"20296",0,1
"20297",0,0
"20298",0,0
"20300",0,0
"20309",0,0
"20311",0,-1
"20312",0,0
"20313",0,0
"20314",-1,0
"20315",0,0
"20316",0,0
"20317",0,0
"20318",0,0
"20320",0,-1
"20322",0,0
"20324",0,0
"20325",0,0
"20326",0,0
"20327",0,0
"20328",0,0
"20329",0,0
"20330",0,0
"20331",1,0
"20332",0,0
"20333",0,0
"20334",0,0
"20337",0,0
"20340",0,0
"20342",0,0
"20344",0,0
"20347",0,-1
"20352",0,0
"20354",0,-1
"20355",0,0
"20357",0,0
"20358",0,0
"20360",0,0
"20361",0,-1
"20363",0,0
"20364",0,1
"20366",0,0
"20367",0,0
"20369",0,0
"20372",0,0
"20373",0,0
"20374",0,0
"20375",0,0
"20376",0,0
"20377",0,1
"20378",0,0
"20379",0,0
"20380",0,0
"20381",0,0
"20382",0,0
"20383",0,0
"20384",0,0
"20385",0,0
"20386",0,0
"20388",0,0
"20389",0,0
"20392",0,0
"20394",0,0
"20399",0,1
"20401",0,0
"20402",0,0
"20404",0,0
"20407",0,0
"20410",0,0
"20414",0,-1
"20416",0,-1
"20419",0,0
"20421",0,-1
"20422",0,0
"20424",0,0
"20428",0,0
"20431",0,0
"20433",0,0
"20434",0,0
"20442",0,0
"20446",0,0
"20449",0,0
"20453",0,0
"20454",0,0
"20456",0,0
"20457",0,0
"20458",0,0
"20460",0,0
"20461",0,0
"20462",0,0
"20471",0,0
"20477",-1,0
"20478",0,0
"20479",0,0
"20482",0,0
"20483",0,0
"20485",0,0
"20490",0,0
"20491",0,0
"20492",0,0
"20493",0,0
"20494",0,1
"20495",0,0
"20498",0,0
"20499",0,0
"20500",0,0
"20501",0,0
"20502",0,0
"20503",0,0
"20506",0,0
"20507",0,0
"20508",0,0
"20509",0,0
"20511",0,0
"20513",0,0
"20515",0,0
"20517",0,0
"20518",0,0
"20519",0,0
"20520",0,-1
"20521",0,0
"20524",0,-1
"20527",-1,1
"20530",0,0
"20531",0,0
"20533",0,0
"20534",0,0
"20536",0,0
"20538",0,0
"20540",0,0
"20541",0,-1
"20542",0,1
"20543",0,1
"20544",0,0
"20549",0,0
"20552",0,0
"20554",0,0
"20556",0,0
"20558",0,-1
"20559",0,-1
"20572",0,0
"20573",0,0
"20575",0,0
"20577",0,0
"20579",0,0
"20580",0,0
"20581",0,-1
"20582",0,-1
"20583",0,-1
"20584",0,0
"20585",0,0
"20586",0,-1
"20587",0,-1
"20590",0,0
"20594",0,0
"20604",0,0
"20607",0,0
"20608",0,0
"20609",0,0
"20610",0,0
"20611",0,0
"20614",0,-1
"20615",0,0
"20619",-1,-1
"20620",0,0
"20621",0,0
"20622",0,-1
"20623",0,0
"20624",0,0
"20631",0,0
"20634",0,0
"20635",0,0
"20636",0,0
"20638",0,0
"20642",0,0
"20645",0,0
"20648",0,0
"20650",0,0
"20656",0,0
"20660",0,0
"20661",0,0
"20663",0,0
"20664",0,0
"20669",0,0
"20670",0,0
"20671",0,0
"20672",0,1
"20673",0,0
"20685",0,0
"20686",0,0
"20687",0,0
"20689",0,-1
"20691",0,0
"20693",0,0
"20700",0,0
"20709",0,0
"20712",0,0
"20713",0,0
"20714",0,0
"20716",0,1
"20721",0,0
"20734",0,0
"20735",0,0
"20739",0,-1
"20740",0,0
"20743",0,0
"20745",0,0
"20746",0,0
"20747",0,0
"20748",0,0
"20750",0,0
"20754",1,-1
"20755",0,0
"20759",0,0
"20760",0,0
"20761",0,0
"20762",0,-1
"20763",0,0
"20765",0,0
"20766",0,0
"20768",0,-1
"20769",0,0
"20771",0,0
"20772",0,0
"20773",0,0
"20775",0,0
"20777",-1,0
"20781",-1,1
"20782",0,0
"20786",0,0
"20788",0,0
"20797",0,0
"20798",0,0
"20799",0,0
"20801",0,0
"20802",0,0
"20805",0,0
"20808",0,0
"20810",0,0
"20812",0,0
"20813",0,0
"20814",0,0
"20818",0,0
"20819",0,0
"20820",0,0
"20821",0,1
"20822",0,0
"20827",0,0
"20829",0,0
"20831",0,0
"20832",0,0
"20833",0,1
"20834",0,0
"20835",0,0
"20839",0,0
"20840",0,-1
"20842",0,0
"20845",0,0
"20846",0,0
"20848",0,0
"20850",0,0
"20860",0,0
"20864",0,0
"20866",0,0
"20869",0,-1
"20872",0,0
"20873",0,0
"20876",0,1
"20877",0,0
"20879",0,0
"20880",0,1
"20882",0,0
"20884",0,-1
"20886",0,0
"20888",1,-1
"20890",0,0
"20894",0,0
"20895",0,0
"20896",0,0
"20898",0,0
"20903",0,-1
"20904",0,0
"20905",0,0
"20916",0,-1
"20922",0,0
"20923",0,0
"20927",0,0
"20931",0,0
"20932",0,0
"20933",0,0
"20934",0,0
"20935",0,0
"20938",0,-1
"20939",0,0
"20940",0,0
"20942",0,1
"20943",0,-1
"20948",0,0
"20950",0,0
"20951",0,0
"20954",0,0
"20955",0,0
"20958",0,0
"20959",0,0
"20960",0,0
"20962",0,0
"20971",0,1
"20973",0,-1
"20976",0,0
"20977",0,0
"20979",0,0
"20980",1,0
"20981",0,0
"20982",0,0
"20984",0,0
"20987",0,0
"20989",0,0
"20990",0,-1
"20992",0,0
"20995",0,0
"20996",0,0
"21004",0,0
"21006",0,0
"21007",0,-1
"21011",0,0
"21015",0,0
"21016",0,0
"21018",1,0
"21019",0,0
"21020",0,0
"21021",0,0
"21022",-1,1
"21023",0,0
"21025",-1,0
"21028",0,0
"21030",0,0
"21035",0,0
"21036",0,0
"21038",0,-1
"21039",0,0
"21040",0,0
"21041",0,0
"21042",0,0
"21043",0,0
"21044",0,0
"21046",0,0
"21047",0,0
"21048",0,0
"21050",0,0
"21052",0,0
"21053",0,0
"21054",0,0
"21055",0,0
"21056",0,-1
"21060",0,0
"21061",0,0
"21063",0,0
"21066",0,0
"21067",0,0
"21070",0,0
"21072",0,0
"21073",0,0
"21074",0,0
"21076",0,0
"21078",0,-1
"21079",0,0
"21080",0,0
"21081",0,0
"21082",0,-1
"21084",0,0
"21085",0,0
"21086",0,0
"21088",0,0
"21089",0,0
"21090",0,-1
"21091",0,-1
"21092",0,-1
"21093",0,-1
"21094",-1,1
"21096",0,0
"21097",0,0
"21098",0,-1
"21099",0,0
"21100",0,0
"21101",0,0
"21102",0,0
"21104",0,1
"21105",0,0
"21106",0,0
"21107",0,0
"21109",0,0
"21116",0,0
"21118",0,0
"21119",0,0
"21122",0,0
"21124",0,0
"21128",0,0
"21129",0,0
"21132",0,0
"21134",0,0
"21135",0,0
"21136",0,0
"21139",0,0
"21141",0,0
"21142",0,0
"21143",0,0
"21144",0,0
"21145",0,0
"21146",0,0
"21147",-1,0
"21150",0,0
"21155",0,0
"21160",0,0
"21164",0,0
"21165",0,0
"21170",0,1
"21172",0,1
"21173",0,0
"21175",0,-1
"21177",0,0
"21178",0,-1
"21186",0,0
"21193",0,0
"21195",0,0
"21197",0,0
"21198",0,0
"21203",0,-1
"21204",0,0
"21206",0,0
"21207",0,0
"21210",0,0
"21211",0,0
"21212",0,0
"21213",0,0
"21214",0,0
"21215",0,0
"21218",0,0
"21219",0,0
"21220",0,0
"21223",0,0
"21225",0,0
"21226",0,0
"21227",0,0
"21232",0,0
"21240",0,0
"21243",0,0
"21247",0,0
"21250",0,-1
"21251",0,0
"21253",0,0
"21259",0,0
"21260",0,0
"21263",0,0
"21264",0,0
"21265",0,0
"21268",0,0
"21269",0,-1
"21270",0,0
"21271",0,0
"21273",0,0
"21274",0,0
"21275",0,0
"21276",0,0
"21277",0,0
"21284",0,0
"21286",0,-1
"21287",0,0
"21288",0,0
"21293",0,0
"21294",0,0
"21296",0,0
"21297",0,0
"21300",0,1
"21301",0,0
"21304",0,0
"21305",0,0
"21306",0,0
"21310",0,0
"21313",0,-1
"21314",0,0
"21317",0,0
"21318",0,0
"21319",0,0
"21321",1,0
"21322",0,0
"21325",0,0
"21327",0,0
